Sample Number,Sampled Point Number,Latitude + Longitude,Heading,Date,Image Name,Road Types,Web Link
6571,1643,"13.9836934009,100.5454653",S,2012-05,0000006571_13.9836934009_100.5454653_S.jpg,"unclassified,service",https://drive.google.com/uc?id=0B7dZI0Kce2cSd1NnVEV1NDRETkk
6572,1643,"13.9836934009,100.5454653",W,2012-05,0000006572_13.9836934009_100.5454653_W.jpg,"unclassified,service",https://drive.google.com/uc?id=0B7dZI0Kce2cSc0lSemNBVEtfSzg
6573,1644,"13.7887032005,100.6067572",N,2011-12,0000006573_13.7887032005_100.6067572_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSWmdtbE9ubm1SOWM
6574,1644,"13.7887032005,100.6067572",E,2011-12,0000006574_13.7887032005_100.6067572_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSbUV0MVUtMGlXcmc
6575,1644,"13.7887032005,100.6067572",S,2011-12,0000006575_13.7887032005_100.6067572_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSNmx1TzZLSmx0R1U
6576,1644,"13.7887032005,100.6067572",W,2011-12,0000006576_13.7887032005_100.6067572_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSai1jY2otZ0ZOc28
6577,1645,"13.7399537004,100.5649467",N,2011-12,0000006577_13.7399537004_100.5649467_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSY3BQQlNZR3NMaFE
6578,1645,"13.7399537004,100.5649467",E,2011-12,0000006578_13.7399537004_100.5649467_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cScVd0YWhrUGltZUk
6579,1645,"13.7399537004,100.5649467",S,2011-12,0000006579_13.7399537004_100.5649467_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSVG5GcllfTnMxMWM
6580,1645,"13.7399537004,100.5649467",W,2011-12,0000006580_13.7399537004_100.5649467_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cST3h5X1ZQUkszNUU
6581,1646,"13.862479201,100.467514401",N,2012-03,0000006581_13.862479201_100.467514401_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSajBkbjB2Ry1jclU
6582,1646,"13.862479201,100.467514401",E,2012-03,0000006582_13.862479201_100.467514401_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSb1BQRHp2c3AxbkU
6583,1646,"13.862479201,100.467514401",S,2012-03,0000006583_13.862479201_100.467514401_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSdnNzRGxBZ1ZHQUE
6584,1646,"13.862479201,100.467514401",W,2012-03,0000006584_13.862479201_100.467514401_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSYXBsNkdZUmpMaDA
6585,1647,"13.7732573,100.7101273",N,2012-01,0000006585_13.7732573_100.7101273_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSbzFCSzlrcUpuczg
6586,1647,"13.7732573,100.7101273",E,2012-01,0000006586_13.7732573_100.7101273_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSMFZXanJJMHlna2s
6587,1647,"13.7732573,100.7101273",S,2012-01,0000006587_13.7732573_100.7101273_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSZHNUX0JmZUxxVHc
6588,1647,"13.7732573,100.7101273",W,2012-01,0000006588_13.7732573_100.7101273_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSaGNMZE1xcjNNcGs
6589,1648,"13.7743933001,100.4754787",N,2012-01,0000006589_13.7743933001_100.4754787_N.jpg,"unclassified,unclassified",https://drive.google.com/uc?id=0B7dZI0Kce2cSOXNyVU9YeVNGRUk
6590,1648,"13.7743933001,100.4754787",E,2012-01,0000006590_13.7743933001_100.4754787_E.jpg,"unclassified,unclassified",https://drive.google.com/uc?id=0B7dZI0Kce2cSbkVDNXdmaFhHOUk
6591,1648,"13.7743933001,100.4754787",S,2012-01,0000006591_13.7743933001_100.4754787_S.jpg,"unclassified,unclassified",https://drive.google.com/uc?id=0B7dZI0Kce2cSNlVOYXVtLVluSzg
6592,1648,"13.7743933001,100.4754787",W,2012-01,0000006592_13.7743933001_100.4754787_W.jpg,"unclassified,unclassified",https://drive.google.com/uc?id=0B7dZI0Kce2cSVVdyMEtqRWR5YjQ
6593,1649,"13.7315096001,100.5805737",N,2011-12,0000006593_13.7315096001_100.5805737_N.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSMmdUWmRSZWpwNTg
6594,1649,"13.7315096001,100.5805737",E,2011-12,0000006594_13.7315096001_100.5805737_E.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSRUQybVF1XzZTa2M
6595,1649,"13.7315096001,100.5805737",S,2011-12,0000006595_13.7315096001_100.5805737_S.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSbjFZZUdHcmF0M2s
6596,1649,"13.7315096001,100.5805737",W,2011-12,0000006596_13.7315096001_100.5805737_W.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cScFlTVmlQbmxwdFk
6597,1650,"13.8124518002,100.5322247",N,2012-01,0000006597_13.8124518002_100.5322247_N.jpg,"service,service",https://drive.google.com/uc?id=0B7dZI0Kce2cSZ3RzRVE3MnZ3R3c
6598,1650,"13.8124518002,100.5322247",E,2012-01,0000006598_13.8124518002_100.5322247_E.jpg,"service,service",https://drive.google.com/uc?id=0B7dZI0Kce2cSYUZ0ZFNWblRSRWc
6599,1650,"13.8124518002,100.5322247",S,2012-01,0000006599_13.8124518002_100.5322247_S.jpg,"service,service",https://drive.google.com/uc?id=0B7dZI0Kce2cSU08tTTcySE40NXc
6600,1650,"13.8124518002,100.5322247",W,2012-01,0000006600_13.8124518002_100.5322247_W.jpg,"service,service",https://drive.google.com/uc?id=0B7dZI0Kce2cSVlBUWjhQbHVBXzA
6601,1651,"13.8726586997,100.571681401",N,2012-01,0000006601_13.8726586997_100.571681401_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSRlV0RUdVV2dmMDg
6602,1651,"13.8726586997,100.571681401",E,2012-01,0000006602_13.8726586997_100.571681401_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cScFN5LXNFWDRqSlk
6603,1651,"13.8726586997,100.571681401",S,2012-01,0000006603_13.8726586997_100.571681401_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSeTl2bF94X1BGYVU
6604,1651,"13.8726586997,100.571681401",W,2012-01,0000006604_13.8726586997_100.571681401_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSc2E5TkxZT0JRX0U
6605,1652,"13.7813432003,100.631948396",N,2012-01,0000006605_13.7813432003_100.631948396_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSUEJwUTl2U1dCMm8
6606,1652,"13.7813432003,100.631948396",E,2012-01,0000006606_13.7813432003_100.631948396_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSeU1rS1FyRGtFamM
6607,1652,"13.7813432003,100.631948396",S,2012-01,0000006607_13.7813432003_100.631948396_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSVXdPU3llMVRWalk
6608,1652,"13.7813432003,100.631948396",W,2012-01,0000006608_13.7813432003_100.631948396_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cScGxlZFMzeHYzcXM
6609,1653,"13.7895097666,100.574137454",N,2011-12,0000006609_13.7895097666_100.574137454_N.jpg,"primary,primary_link",https://drive.google.com/uc?id=0B7dZI0Kce2cSZTFCYzEzTThJRTg
6610,1653,"13.7895097666,100.574137454",E,2011-12,0000006610_13.7895097666_100.574137454_E.jpg,"primary,primary_link",https://drive.google.com/uc?id=0B7dZI0Kce2cSdmRtTU4zR1JrVXM
6611,1653,"13.7895097666,100.574137454",S,2011-12,0000006611_13.7895097666_100.574137454_S.jpg,"primary,primary_link",https://drive.google.com/uc?id=0B7dZI0Kce2cSV2IzbmxpcW5oWW8
6612,1653,"13.7895097666,100.574137454",W,2011-12,0000006612_13.7895097666_100.574137454_W.jpg,"primary,primary_link",https://drive.google.com/uc?id=0B7dZI0Kce2cSZ0VEY21PYk43MlU
6613,1654,"13.7803691999,100.650608402",N,2012-01,0000006613_13.7803691999_100.650608402_N.jpg,"pedestrian,footway",https://drive.google.com/uc?id=0B7dZI0Kce2cSaUc0b1lsQ0V3d28
6614,1654,"13.7803691999,100.650608402",E,2012-01,0000006614_13.7803691999_100.650608402_E.jpg,"pedestrian,footway",https://drive.google.com/uc?id=0B7dZI0Kce2cSOHZFM3QxS3Q3Yjg
6615,1654,"13.7803691999,100.650608402",S,2012-01,0000006615_13.7803691999_100.650608402_S.jpg,"pedestrian,footway",https://drive.google.com/uc?id=0B7dZI0Kce2cSdXRBbXVNWDVNUjg
6616,1654,"13.7803691999,100.650608402",W,2012-01,0000006616_13.7803691999_100.650608402_W.jpg,"pedestrian,footway",https://drive.google.com/uc?id=0B7dZI0Kce2cSeWc1SWVLRXJscnc
6617,1655,"13.8946918995,100.6277703",N,2012-02,0000006617_13.8946918995_100.6277703_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSNHhnTkxLZm5qSVE
6618,1655,"13.8946918995,100.6277703",E,2012-02,0000006618_13.8946918995_100.6277703_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSVlEyc0FaMmtRLXM
6619,1655,"13.8946918995,100.6277703",S,2012-02,0000006619_13.8946918995_100.6277703_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSd3dBaExURmd3MVE
6620,1655,"13.8946918995,100.6277703",W,2012-02,0000006620_13.8946918995_100.6277703_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cScHdaaGFWam9nSGM
6621,1656,"13.7004980996,100.4635075",N,2012-01,0000006621_13.7004980996_100.4635075_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSenkwTXRmZHRKYW8
6622,1656,"13.7004980996,100.4635075",E,2012-01,0000006622_13.7004980996_100.4635075_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSTXNoaG85R3NfU2M
6623,1656,"13.7004980996,100.4635075",S,2012-01,0000006623_13.7004980996_100.4635075_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSOWlLZU1fZzJjb2s
6624,1656,"13.7004980996,100.4635075",W,2012-01,0000006624_13.7004980996_100.4635075_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSZmhzRFpaMFI1RXc
6625,1657,"13.7075218004,100.4672878",N,2012-01,0000006625_13.7075218004_100.4672878_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSR1ItX1RZaGhpY0k
6626,1657,"13.7075218004,100.4672878",E,2012-01,0000006626_13.7075218004_100.4672878_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSTFFib1BWd3Riblk
6627,1657,"13.7075218004,100.4672878",S,2012-01,0000006627_13.7075218004_100.4672878_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cScllYeHZLMXZwbHc
6628,1657,"13.7075218004,100.4672878",W,2012-01,0000006628_13.7075218004_100.4672878_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSZkdaVHczMGJMb1k
6629,1658,"13.6234839,100.5635569",N,2012-04,0000006629_13.6234839_100.5635569_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSVlk1STFONC01aWs
6630,1658,"13.6234839,100.5635569",E,2012-04,0000006630_13.6234839_100.5635569_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSS2ZkMUsxTy03ZjA
6631,1658,"13.6234839,100.5635569",S,2012-04,0000006631_13.6234839_100.5635569_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSd3RQRmdDOHZvVEU
6632,1658,"13.6234839,100.5635569",W,2012-04,0000006632_13.6234839_100.5635569_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSSWp4RTVMTG5EVjA
6633,1659,"13.8750503998,100.526383",N,2012-03,0000006633_13.8750503998_100.526383_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSOUU2RFVyM193OVk
6634,1659,"13.8750503998,100.526383",E,2012-03,0000006634_13.8750503998_100.526383_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSLVdZdkl3U0ViblE
6635,1659,"13.8750503998,100.526383",S,2012-03,0000006635_13.8750503998_100.526383_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSemRfdkxTaVFmQUk
6636,1659,"13.8750503998,100.526383",W,2012-03,0000006636_13.8750503998_100.526383_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSNjZ2dzdxU3lwdUE
6637,1660,"13.7250208002,100.4771322",N,2011-09,0000006637_13.7250208002_100.4771322_N.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSV2taaDU4UlZId1U
6638,1660,"13.7250208002,100.4771322",E,2011-09,0000006638_13.7250208002_100.4771322_E.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSS0NHUmZmUXVLRW8
6639,1660,"13.7250208002,100.4771322",S,2011-09,0000006639_13.7250208002_100.4771322_S.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSeGQ3bVNMekVZTUE
6640,1660,"13.7250208002,100.4771322",W,2011-09,0000006640_13.7250208002_100.4771322_W.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSNnZBa3I2TXAyZmc
6641,1661,"13.7247849,100.435689",N,2012-01,0000006641_13.7247849_100.435689_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSdHh0TU12Y2laNXc
6642,1661,"13.7247849,100.435689",E,2012-01,0000006642_13.7247849_100.435689_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSem5jeXhZLVVkbmM
6643,1661,"13.7247849,100.435689",S,2012-01,0000006643_13.7247849_100.435689_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSTG05U1laTENLd3M
6644,1661,"13.7247849,100.435689",W,2012-01,0000006644_13.7247849_100.435689_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSRHAxWmVkaFFoQ2s
6645,1662,"13.8029430003,100.5974301",N,2011-12,0000006645_13.8029430003_100.5974301_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSbTZNSzIzRHhaSmM
6646,1662,"13.8029430003,100.5974301",E,2011-12,0000006646_13.8029430003_100.5974301_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSV3hCSU9hSU0wU1k
6647,1662,"13.8029430003,100.5974301",S,2011-12,0000006647_13.8029430003_100.5974301_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSUkZsaHVBa0x3N0U
6648,1662,"13.8029430003,100.5974301",W,2011-12,0000006648_13.8029430003_100.5974301_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSeUVQQTJIeUQzZ0E
6649,1663,"13.778734399,100.573724398",N,2011-12,0000006649_13.778734399_100.573724398_N.jpg,"primary_link,primary_link",https://drive.google.com/uc?id=0B7dZI0Kce2cSWVQ3RDVXS2cwMFE
6650,1663,"13.778734399,100.573724398",E,2011-12,0000006650_13.778734399_100.573724398_E.jpg,"primary_link,primary_link",https://drive.google.com/uc?id=0B7dZI0Kce2cSTVVwbnVfVy1oclU
6651,1663,"13.778734399,100.573724398",S,2011-12,0000006651_13.778734399_100.573724398_S.jpg,"primary_link,primary_link",https://drive.google.com/uc?id=0B7dZI0Kce2cSM05uZmxSMEJNc3c
6652,1663,"13.778734399,100.573724398",W,2011-12,0000006652_13.778734399_100.573724398_W.jpg,"primary_link,primary_link",https://drive.google.com/uc?id=0B7dZI0Kce2cSTnc1WlQ1am5CQWc
6653,1664,"13.8475906997,100.5348828",N,2012-03,0000006653_13.8475906997_100.5348828_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSUWFvT0RJNTN3LU0
6654,1664,"13.8475906997,100.5348828",E,2012-03,0000006654_13.8475906997_100.5348828_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSQVdfemVzMVhVNEU
6655,1664,"13.8475906997,100.5348828",S,2012-03,0000006655_13.8475906997_100.5348828_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSM2txalpjb29wd2c
6656,1664,"13.8475906997,100.5348828",W,2012-03,0000006656_13.8475906997_100.5348828_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSSm81elROOGhCazg
6657,1665,"13.8804879999,100.4029859",N,2012-04,0000006657_13.8804879999_100.4029859_N.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSRXF4dUh3SlZBSHM
6658,1665,"13.8804879999,100.4029859",E,2012-04,0000006658_13.8804879999_100.4029859_E.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSLTRwT18yQklZaDA
6659,1665,"13.8804879999,100.4029859",S,2012-04,0000006659_13.8804879999_100.4029859_S.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSck90OWlCSUt6d2M
6660,1665,"13.8804879999,100.4029859",W,2012-04,0000006660_13.8804879999_100.4029859_W.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSaDF6M1hwRy14akE
6661,1666,"13.8465470001,100.5833043",N,2011-12,0000006661_13.8465470001_100.5833043_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSUmhwVk1yZ3NxUzA
6662,1666,"13.8465470001,100.5833043",E,2011-12,0000006662_13.8465470001_100.5833043_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSdXkwY2RVMmliejA
6663,1666,"13.8465470001,100.5833043",S,2011-12,0000006663_13.8465470001_100.5833043_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSWF9jd2pZVWQ3d1k
6664,1666,"13.8465470001,100.5833043",W,2011-12,0000006664_13.8465470001_100.5833043_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSX25BT2FtbkhqU0k
6665,1667,"13.6845406999,100.4394741",N,2012-01,0000006665_13.6845406999_100.4394741_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSQUdleEZHUjFzbU0
6666,1667,"13.6845406999,100.4394741",E,2012-01,0000006666_13.6845406999_100.4394741_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSa0lLZG5PbDlURU0
6667,1667,"13.6845406999,100.4394741",S,2012-01,0000006667_13.6845406999_100.4394741_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSMGJaRnByUXJldTA
6668,1667,"13.6845406999,100.4394741",W,2012-01,0000006668_13.6845406999_100.4394741_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSMnE5SFhaLVp0N3M
6669,1668,"13.8147893,100.66677",N,2012-01,0000006669_13.8147893_100.66677_N.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSUTBybGJWa09fOUE
6670,1668,"13.8147893,100.66677",E,2012-01,0000006670_13.8147893_100.66677_E.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSVGtLSTFoazRRVXc
6671,1668,"13.8147893,100.66677",S,2012-01,0000006671_13.8147893_100.66677_S.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSeGVSaXctTEo0dzQ
6672,1668,"13.8147893,100.66677",W,2012-01,0000006672_13.8147893_100.66677_W.jpg,"residential,residential,residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSQ0JDTVZLcFZJcTg
6673,1669,"13.7616075,100.6812392",N,2011-12,0000006673_13.7616075_100.6812392_N.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSVVJTQy1aWTB2Z3c
6674,1669,"13.7616075,100.6812392",E,2011-12,0000006674_13.7616075_100.6812392_E.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSLUZBb3hTRTczS0k
6675,1669,"13.7616075,100.6812392",S,2011-12,0000006675_13.7616075_100.6812392_S.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSOUpMcTRlazA2T2c
6676,1669,"13.7616075,100.6812392",W,2011-12,0000006676_13.7616075_100.6812392_W.jpg,"residential,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSS1NfbUdVUzJaQTA
6677,1670,"13.6627957999,100.6174464",N,2011-12,0000006677_13.6627957999_100.6174464_N.jpg,"secondary,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSdTEyb3U2cHpVSlU
6678,1670,"13.6627957999,100.6174464",E,2011-12,0000006678_13.6627957999_100.6174464_E.jpg,"secondary,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cScGFVYnQyVUVaTDg
6679,1670,"13.6627957999,100.6174464",S,2011-12,0000006679_13.6627957999_100.6174464_S.jpg,"secondary,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSX1RQczVpRUxMb0k
6680,1670,"13.6627957999,100.6174464",W,2011-12,0000006680_13.6627957999_100.6174464_W.jpg,"secondary,residential",https://drive.google.com/uc?id=0B7dZI0Kce2cSSXpWMVIyZXc4amM
6681,1671,"13.9482988002,100.5470919",N,2012-03,0000006681_13.9482988002_100.5470919_N.jpg,"residential,unclassified",https://drive.google.com/uc?id=0B7dZI0Kce2cSODg3LTdrOUVVUHM
6682,1671,"13.9482988002,100.5470919",E,2012-03,0000006682_13.9482988002_100.5470919_E.jpg,"residential,unclassified",https://drive.google.com/uc?id=0B7dZI0Kce2cSMVdhS0lJcmc3am8
6683,1671,"13.9482988002,100.5470919",S,2012-03,0000006683_13.9482988002_100.5470919_S.jpg,"residential,unclassified",https://drive.google.com/uc?id=0B7dZI0Kce2cSWEdQWnBoMW55R0U
